,selling_price,age,km_driven,torque_Nm,max_power_bhp,mileage_kmpl,brand_type_2,seller_Individual,owner_Second,owner_Third_or_Above,transmission_Manual,fuel_Gas,fuel_Petrol
7154,1500000,7,77000,343.0,168.5,12.55,0,0,0,0,1,0,0
7155,1750000,7,30000,343.0,168.5,13.0,0,1,1,0,1,0,0
7156,1380000,7,150000,343.0,168.5,13.0,0,1,0,0,1,0,0
7157,1700000,7,80000,343.0,168.5,12.55,0,1,1,0,1,0,0
7158,1400000,7,80000,360.0,168.7,12.55,0,1,1,0,0,0,0
7159,1380000,7,150000,343.0,168.5,13.0,0,1,0,0,1,0,0
7160,1380000,7,150000,343.0,168.5,13.0,0,1,0,0,1,0,0
7161,1700000,6,78000,343.0,168.5,12.55,0,1,1,0,1,0,0
7162,2000000,6,60000,360.0,168.5,12.55,0,1,0,0,0,0,0
7163,1900000,6,130000,360.0,168.5,12.55,0,1,0,0,0,0,0
7164,1888000,6,120000,343.0,168.5,12.55,0,1,1,0,1,0,0
7165,1850000,6,30000,360.0,168.5,12.55,0,1,1,0,0,0,0
7166,1500000,6,80000,360.0,168.5,12.55,0,1,1,0,0,0,0
7167,1650000,6,91000,360.0,168.5,12.55,0,0,1,0,0,0,0
7168,2000000,6,60000,360.0,168.5,12.55,0,1,0,0,0,0,0
7169,2000000,6,120000,343.0,142.0,13.0,0,1,0,0,1,0,0
7170,2000000,6,20000,343.0,168.5,12.55,0,1,0,0,1,0,0
7171,1900000,6,130000,360.0,168.5,12.55,0,1,0,0,0,0,0
7172,2000000,6,20000,343.0,168.5,12.55,0,1,0,0,1,0,0
7173,1650000,6,91000,360.0,168.5,12.55,0,0,1,0,0,0,0
7174,3100000,5,90000,450.0,174.5,15.04,0,1,0,0,0,0,0
7175,1750000,5,52000,360.0,168.5,12.55,0,0,0,0,0,0,0
7176,2950000,4,50000,450.0,174.5,15.04,0,1,0,0,0,0,0
7177,2750000,4,60000,360.0,168.5,12.55,0,0,1,0,0,0,0
7178,3100000,4,70000,450.0,174.5,15.04,0,1,0,0,0,0,0
7179,3000000,3,35000,420.0,174.5,14.24,0,1,0,0,1,0,0
7180,2940000,3,100000,450.0,174.5,12.9,0,0,0,0,0,0,0
7181,2900000,3,49000,450.0,174.5,12.9,0,1,0,0,0,0,0
7182,3200000,3,50000,420.0,174.5,14.24,0,1,0,0,1,0,0
7183,3200000,3,60000,450.0,174.5,15.04,0,1,0,0,0,0,0
7184,2900000,3,46000,420.0,174.5,14.24,0,1,0,0,1,0,0
7185,3200000,3,50000,420.0,174.5,14.24,0,1,0,0,1,0,0
7186,3200000,3,60000,450.0,174.5,15.04,0,1,0,0,0,0,0
7187,3200000,1,3000,450.0,174.5,15.04,0,1,0,0,0,0,0
7188,894999,2,9654,113.0,81.8,19.56,0,0,0,0,0,0,1
7189,800000,2,10000,113.0,81.8,19.56,0,1,0,0,0,0,1
7190,700000,2,5000,113.0,88.5,23.87,0,1,0,0,1,0,1
7191,894999,2,9654,113.0,81.8,19.56,0,0,0,0,0,0,1
7192,250000,16,240000,196.13299999999998,102.0,12.8,0,1,0,1,1,0,0
7193,300000,16,185000,200.0,100.6,11.4,0,1,1,0,1,0,0
7194,245000,16,120000,196.13299999999998,102.0,12.8,0,1,0,0,1,0,0
7195,310000,16,200000,196.13299999999998,102.0,12.8,0,1,1,0,1,0,0
7196,310000,16,200000,196.13299999999998,102.0,12.8,0,1,1,0,1,0,0
7197,425000,15,270000,196.13299999999998,102.0,12.8,0,1,0,1,1,0,0
7198,300000,15,140000,196.13299999999998,102.0,12.8,0,1,1,0,1,0,0
7199,370000,15,305000,196.13299999999998,102.0,12.8,0,1,0,1,1,0,0
7200,430000,15,264000,196.13299999999998,102.0,12.8,0,1,0,0,1,0,0
7201,1050000,15,250000,196.13299999999998,102.0,12.8,0,1,0,0,1,0,0
7202,450000,15,192000,196.13299999999998,102.0,12.8,0,1,0,1,1,0,0
7203,404000,14,120000,196.13299999999998,102.0,12.8,0,1,0,1,1,0,0
7204,626000,14,80000,196.13299999999998,102.0,12.8,0,1,1,0,1,0,0
7205,465000,14,210000,196.13299999999998,102.0,12.8,0,1,1,0,1,0,0
7206,600000,14,260000,196.13299999999998,102.0,12.8,0,1,0,1,1,0,0
7207,400000,14,170000,196.13299999999998,102.0,12.8,0,1,0,0,1,0,0
7208,270000,14,147500,196.13299999999998,102.0,12.8,0,1,1,0,1,0,0
7209,409999,14,248119,196.13299999999998,102.0,12.8,0,1,0,1,1,0,0
7210,350000,14,376412,196.13299999999998,102.0,12.8,0,1,1,0,1,0,0
7211,500000,14,200000,196.13299999999998,102.0,12.8,0,1,0,1,1,0,0
7212,626000,14,80000,196.13299999999998,102.0,12.8,0,1,1,0,1,0,0
7213,325000,13,80000,196.13299999999998,102.0,12.8,0,1,0,1,1,0,0
7214,570000,13,134000,196.13299999999998,102.0,12.8,0,1,1,0,1,0,0
7215,290000,13,126000,196.13299999999998,102.0,12.8,0,1,0,1,1,0,0
7216,330000,13,193623,196.13299999999998,102.0,12.8,0,1,1,0,1,0,0
7217,370000,13,120000,196.13299999999998,102.0,12.8,0,1,1,0,1,0,0
7218,500000,13,219000,196.13299999999998,102.0,12.8,0,1,1,0,1,0,0
7219,500000,13,154000,196.13299999999998,102.0,12.8,0,1,0,1,1,0,0
7220,425000,13,250000,196.13299999999998,102.0,12.8,0,1,0,1,1,0,0
7221,700000,13,260000,196.13299999999998,102.0,12.8,0,1,0,0,1,0,0
7222,561000,12,170000,196.13299999999998,102.0,12.8,0,1,0,1,1,0,0
7223,395000,12,200000,196.13299999999998,102.0,12.8,0,1,0,1,1,0,0
7224,525000,12,217000,196.13299999999998,102.0,12.8,0,1,0,1,1,0,0
7225,650000,12,242000,196.13299999999998,102.0,12.8,0,1,0,1,1,0,0
7226,530000,12,285000,196.13299999999998,102.0,12.8,0,1,0,1,1,0,0
7227,600000,12,220000,196.13299999999998,102.0,12.8,0,1,0,0,1,0,0
7228,550000,12,250000,196.13299999999998,102.0,12.8,0,1,0,0,1,0,0
7229,550000,11,216000,196.13299999999998,102.0,12.8,0,1,0,0,1,0,0
7230,786000,11,155000,196.13299999999998,102.0,12.8,0,1,0,1,1,0,0
7231,450000,11,334000,196.13299999999998,102.0,12.8,0,1,0,0,1,0,0
7232,451999,11,120000,196.13299999999998,102.0,12.8,0,1,0,0,1,0,0
7233,450000,11,210000,196.13299999999998,102.0,12.8,0,1,1,0,1,0,0
7234,515000,11,200000,196.13299999999998,102.0,12.8,0,1,0,0,1,0,0
7235,650000,11,160000,196.13299999999998,102.0,12.8,0,1,0,0,1,0,0
7236,750000,11,250000,196.13299999999998,102.0,12.8,0,1,1,0,1,0,0
7237,525000,11,120000,196.13299999999998,102.0,12.8,0,1,1,0,1,0,0
7238,475000,11,100000,196.13299999999998,102.0,12.8,0,1,1,0,1,0,0
7239,950000,11,426000,196.13299999999998,102.0,12.8,0,1,0,0,1,0,0
7240,425000,11,200000,196.13299999999998,102.0,12.8,0,1,1,0,1,0,0
7241,425000,11,129000,196.13299999999998,102.0,12.8,0,1,0,0,1,0,0
7242,480000,10,120000,196.13299999999998,102.0,12.8,0,1,0,0,1,0,0
7243,800000,10,60000,196.13299999999998,102.0,12.8,0,1,0,0,1,0,0
7244,900000,10,110000,196.13299999999998,102.0,12.8,0,1,0,0,1,0,0
7245,550000,10,168000,196.13299999999998,102.0,12.8,0,1,1,0,1,0,0
7246,650000,10,375000,196.13299999999998,102.0,12.8,0,1,0,0,1,0,0
7247,700000,10,120000,196.13299999999998,102.0,12.8,0,1,1,0,1,0,0
7248,500000,10,121941,196.13299999999998,102.0,12.8,0,0,0,0,1,0,0
7249,650000,10,89580,196.13299999999998,102.0,12.8,0,0,1,0,1,0,0
7250,550000,10,250000,196.13299999999998,102.0,12.8,0,1,1,0,1,0,0
7251,550000,10,250000,196.13299999999998,102.0,12.8,0,1,1,0,1,0,0
7252,750000,10,291000,196.13299999999998,102.0,12.8,0,1,1,0,1,0,0
7253,800000,10,197000,196.13299999999998,102.0,12.8,0,1,0,0,1,0,0
7254,735000,10,200000,196.13299999999998,102.0,12.8,0,1,1,0,1,0,0
7255,650000,10,120000,196.13299999999998,102.0,12.8,0,1,1,0,1,0,0
7256,830000,10,300000,196.13299999999998,102.0,12.8,0,1,0,1,1,0,0
7257,750000,10,168000,196.13299999999998,102.0,12.8,0,1,1,0,1,0,0
7258,700000,10,250000,196.13299999999998,102.0,12.8,0,1,1,0,1,0,0
7259,350000,10,500000,200.0,100.57,12.99,0,1,1,0,1,0,0
7260,800000,10,60000,196.13299999999998,102.0,12.8,0,1,0,0,1,0,0
7261,800000,10,60000,196.13299999999998,102.0,12.8,0,1,0,0,1,0,0
7262,730000,9,250000,200.0,100.0,12.99,0,1,0,0,1,0,0
7263,1100000,9,151000,196.13299999999998,102.0,12.8,0,1,0,0,1,0,0
7264,730000,9,210000,200.0,100.0,12.99,0,1,0,0,1,0,0
7265,600000,9,145000,200.0,100.0,12.99,0,1,1,0,1,0,0
7266,725000,9,159000,196.13299999999998,102.0,12.8,0,1,1,0,1,0,0
7267,750000,9,120000,196.13299999999998,102.0,12.8,0,1,0,0,1,0,0
7268,960000,9,153000,196.13299999999998,102.0,12.8,0,1,0,0,1,0,0
7269,520000,9,162000,196.13299999999998,102.0,12.8,0,1,0,1,1,0,0
7270,850000,9,120000,196.13299999999998,102.0,12.8,0,1,1,0,1,0,0
7271,650000,9,138000,196.13299999999998,102.0,12.8,0,1,1,0,1,0,0
7272,700000,9,246000,200.0,100.0,12.99,0,1,1,0,1,0,0
7273,869999,9,225000,200.0,100.0,12.99,0,1,1,0,1,0,0
7274,750000,9,120000,196.13299999999998,102.0,12.8,0,1,1,0,1,0,0
7275,911000,9,155000,196.13299999999998,102.0,12.8,0,0,0,0,1,0,0
7276,800000,9,102000,196.13299999999998,102.0,12.8,0,1,1,0,1,0,0
7277,610000,9,90000,196.13299999999998,102.0,12.8,0,1,0,0,1,0,0
7278,750000,9,90000,196.13299999999998,102.0,12.8,0,1,0,0,1,0,0
7279,610000,9,90000,196.13299999999998,102.0,12.8,0,1,0,0,1,0,0
7280,730000,9,250000,200.0,100.0,12.99,0,1,0,0,1,0,0
7281,730000,9,250000,200.0,100.0,12.99,0,1,0,0,1,0,0
7282,700000,8,99000,200.0,100.0,12.99,0,0,0,0,1,0,0
7283,700000,8,70000,200.0,100.57,12.99,0,1,0,0,1,0,0
7284,800000,8,160000,200.0,100.6,12.99,0,1,1,0,1,0,0
7285,750000,8,79328,200.0,100.6,12.99,0,0,1,0,1,0,0
7286,750000,8,79328,200.0,100.6,12.99,0,0,1,0,1,0,0
7287,1000000,8,190000,200.0,100.6,12.99,0,1,0,0,1,0,0
7288,750000,8,79328,200.0,100.6,12.99,0,0,1,0,1,0,0
7289,600000,8,95000,200.0,100.57,12.99,0,1,1,0,1,0,0
7290,910000,8,110000,200.0,100.0,12.99,0,1,1,0,1,0,0
7291,850000,8,120000,200.0,100.57,12.99,0,1,1,0,1,0,0
7292,750000,8,79328,200.0,100.6,12.99,0,0,1,0,1,0,0
7293,750000,8,79328,200.0,100.6,12.99,0,0,1,0,1,0,0
7294,750000,8,79328,200.0,100.6,12.99,0,0,1,0,1,0,0
7295,750000,8,79328,200.0,100.6,12.99,0,0,1,0,1,0,0
7296,850000,8,110000,200.0,100.0,12.99,0,1,1,0,1,0,0
7297,819999,8,110000,200.0,100.6,12.99,0,1,0,0,1,0,0
7298,750000,8,79328,200.0,100.6,12.99,0,0,1,0,1,0,0
7299,750000,8,79328,200.0,100.6,12.99,0,0,1,0,1,0,0
7300,1050000,8,7200,200.0,100.6,12.99,0,1,0,0,1,0,0
7301,750000,8,79328,200.0,100.6,12.99,0,0,1,0,1,0,0
7302,750000,8,79328,200.0,100.6,12.99,0,0,1,0,1,0,0
7303,750000,8,79328,200.0,100.6,12.99,0,0,1,0,1,0,0
7304,750000,8,79328,200.0,100.6,12.99,0,0,1,0,1,0,0
7305,400000,8,35000,200.0,100.6,12.99,0,1,0,0,1,0,0
7306,900000,8,73000,200.0,100.0,12.99,0,1,0,0,1,0,0
7307,750000,8,79328,200.0,100.6,12.99,0,0,1,0,1,0,0
7308,750000,8,79328,200.0,100.6,12.99,0,0,1,0,1,0,0
7309,750000,8,79328,200.0,100.6,12.99,0,0,1,0,1,0,0
7310,750000,8,79328,200.0,100.6,12.99,0,0,1,0,1,0,0
7311,750000,8,79328,200.0,100.6,12.99,0,0,1,0,1,0,0
7312,750000,8,79328,200.0,100.6,12.99,0,0,1,0,1,0,0
7313,750000,8,79328,200.0,100.6,12.99,0,0,1,0,1,0,0
7314,910000,8,70000,200.0,100.0,12.99,0,1,1,0,1,0,0
7315,750000,8,79328,200.0,100.6,12.99,0,0,1,0,1,0,0
7316,800000,8,110000,200.0,100.6,12.99,0,1,1,0,1,0,0
7317,750000,8,79328,200.0,100.6,12.99,0,0,1,0,1,0,0
7318,750000,8,440000,200.0,100.6,12.99,0,1,1,0,1,0,0
7319,750000,8,79328,200.0,100.6,12.99,0,0,1,0,1,0,0
7320,750000,8,79328,200.0,100.6,12.99,0,0,1,0,1,0,0
7321,625000,8,100000,200.0,100.57,12.99,0,1,1,0,1,0,0
7322,750000,8,79328,200.0,100.6,12.99,0,0,1,0,1,0,0
7323,750000,8,95000,196.13299999999998,102.0,12.8,0,0,0,0,1,0,0
7324,750000,8,79328,200.0,100.6,12.99,0,0,1,0,1,0,0
7325,750000,8,79328,200.0,100.6,12.99,0,0,1,0,1,0,0
7326,1050000,8,217000,200.0,100.6,12.99,0,1,1,0,1,0,0
7327,750000,8,79328,200.0,100.6,12.99,0,0,1,0,1,0,0
7328,800000,8,100000,200.0,100.6,12.99,0,1,0,0,1,0,0
7329,800000,8,80000,200.0,100.0,12.99,0,1,0,0,1,0,0
7330,750000,8,79328,200.0,100.6,12.99,0,0,1,0,1,0,0
7331,750000,8,80000,200.0,100.6,12.99,0,1,1,0,1,0,0
7332,830000,8,215000,200.0,100.0,12.99,0,1,0,0,1,0,0
7333,750000,8,79328,200.0,100.6,12.99,0,0,1,0,1,0,0
7334,750000,8,79328,200.0,100.6,12.99,0,0,1,0,1,0,0
7335,750000,7,50000,200.0,100.6,12.99,0,1,0,0,1,0,0
7336,1019999,7,88000,200.0,100.6,12.99,0,1,1,0,1,0,0
7337,750000,7,120000,200.0,100.6,12.99,0,1,0,0,1,0,0
7338,869999,7,217000,200.0,100.6,12.99,0,1,1,0,1,0,0
7339,900000,7,100000,200.0,100.6,12.99,0,1,1,0,1,0,0
7340,1019999,7,60000,200.0,100.6,12.99,0,1,1,0,1,0,0
7341,680000,7,95000,200.0,100.6,12.99,0,0,0,0,1,0,0
7342,700000,7,300000,200.0,100.6,12.99,0,1,1,0,1,0,0
7343,1365000,7,80800,200.0,100.6,12.99,0,1,1,0,1,0,0
7344,720000,7,80000,200.0,100.6,12.99,0,1,1,0,1,0,0
7345,900000,7,112000,200.0,100.6,12.99,0,1,1,0,1,0,0
7346,700000,7,121000,200.0,100.6,12.99,0,1,0,1,1,0,0
7347,969999,7,110000,200.0,100.6,12.99,0,1,1,0,1,0,0
7348,910000,7,80000,200.0,100.6,12.99,0,1,1,0,1,0,0
7349,950000,7,80000,200.0,100.6,12.99,0,0,0,0,1,0,0
7350,1050000,7,136000,200.0,100.6,12.99,0,1,0,1,1,0,0
7351,1100000,7,120000,200.0,100.6,12.99,0,1,0,0,1,0,0
7352,840000,6,120000,200.0,100.6,12.99,0,1,1,0,1,0,0
7353,1050000,6,120000,200.0,100.6,12.99,0,1,0,0,1,0,0
7354,1350000,6,94385,200.0,100.6,12.99,0,0,0,0,1,0,0
7355,1325000,6,114368,200.0,100.6,12.99,0,0,1,0,1,0,0
7356,900000,6,68000,200.0,100.6,12.99,0,1,0,0,1,0,0
7357,1050000,6,120000,200.0,100.6,12.99,0,1,0,0,1,0,0
7358,1100000,6,137000,200.0,100.6,12.99,0,1,0,0,1,0,0
7359,1000000,6,50000,200.0,100.6,12.99,0,1,0,0,1,0,0
7360,905000,6,110000,200.0,100.6,12.99,0,1,0,0,1,0,0
7361,860000,6,90000,200.0,100.6,12.99,0,1,1,0,1,0,0
7362,1030000,6,190000,200.0,100.6,12.99,0,1,0,0,1,0,0
7363,1050000,6,70000,200.0,100.6,12.99,0,1,0,0,1,0,0
7364,850000,6,100000,200.0,100.6,12.99,0,1,0,0,1,0,0
7365,1150000,6,40000,200.0,100.6,12.99,0,1,0,0,1,0,0
7366,1300000,6,120000,200.0,100.6,12.99,0,1,0,0,1,0,0
7367,1250000,6,90000,200.0,100.6,12.99,0,1,0,0,1,0,0
7368,900000,6,125000,200.0,100.6,12.99,0,1,0,0,1,0,0
7369,900000,6,125000,200.0,100.6,12.99,0,1,0,0,1,0,0
7370,1200000,6,61000,200.0,100.6,12.99,0,1,0,0,1,0,0
7371,950000,6,190000,200.0,100.6,12.99,0,1,1,0,1,0,0
7372,1400000,6,170000,200.0,100.6,12.99,0,1,0,0,1,0,0
7373,1400000,6,170000,200.0,100.6,12.99,0,1,0,0,1,0,0
7374,1650000,5,127700,360.0,171.5,11.36,0,0,1,0,0,0,0
7375,950000,5,99000,200.0,100.6,12.99,0,0,0,0,1,0,0
7376,1200000,5,140000,200.0,100.6,12.99,0,1,0,0,1,0,0
7377,1525000,5,42163,360.0,171.5,11.36,0,0,1,0,0,0,0
7378,1800000,5,30000,360.0,171.5,11.36,0,1,0,0,0,0,0
7379,1825000,5,94000,360.0,171.5,11.36,0,0,0,0,0,0,0
7380,1000000,5,65000,200.0,100.6,12.99,0,1,0,0,1,0,0
7381,1670000,5,25000,343.0,147.8,13.68,0,1,1,0,1,0,0
7382,1151000,5,69500,200.0,100.6,12.99,0,1,1,0,1,0,0
7383,950000,5,80000,200.0,100.6,12.99,0,1,0,0,1,0,0
7384,1475000,5,100000,343.0,147.8,13.68,0,0,0,0,1,0,0
7385,1575000,5,55000,360.0,171.5,11.36,0,1,0,0,0,0,0
7386,1800000,5,30000,360.0,171.5,11.36,0,1,0,0,0,0,0
7387,2100000,5,40000,245.0,163.7,10.75,0,1,0,0,0,0,1
7388,1490000,5,56900,343.0,147.8,13.68,0,1,1,0,1,0,0
7389,1385000,5,60000,343.0,147.8,13.68,0,0,1,0,1,0,0
7390,1925000,5,27000,343.0,147.51,13.68,0,0,0,0,1,0,0
7391,1525000,5,42163,360.0,171.5,11.36,0,0,1,0,0,0,0
7392,1200000,5,90000,200.0,100.6,12.99,0,1,0,0,1,0,0
7393,1800000,5,110000,343.0,147.8,13.68,0,1,0,0,1,0,0
7394,1700000,5,110000,343.0,147.8,13.68,0,1,1,0,1,0,0
7395,1500000,5,100600,343.0,147.8,13.68,0,1,1,0,1,0,0
7396,1650000,5,90000,343.0,147.51,13.68,0,0,0,0,1,0,0
7397,1630000,5,40000,360.0,171.5,11.36,0,1,1,0,0,0,0
7398,1689999,5,120000,343.0,147.8,13.68,0,1,0,0,1,0,0
7399,1516000,5,120000,360.0,171.5,11.36,0,1,0,0,0,0,0
7400,1850000,5,33000,343.0,147.8,13.68,0,1,0,0,1,0,0
7401,1390000,4,98000,360.0,171.5,11.36,0,0,0,0,0,0,0
7402,1850000,4,18890,360.0,171.5,11.36,0,0,0,0,0,0,0
7403,1680000,4,157000,343.0,147.8,13.68,0,1,0,0,1,0,0
7404,1465000,4,62000,360.0,171.5,11.36,0,0,0,0,0,0,0
7405,1850000,4,18890,360.0,171.5,11.36,0,0,0,0,0,0,0
7406,1748999,4,33019,343.0,147.8,13.68,0,0,0,0,1,0,0
7407,1750000,4,98000,343.0,147.51,13.68,0,0,0,0,1,0,0
7408,1750000,4,23000,343.0,147.8,13.68,0,0,0,0,1,0,0
7409,1450000,4,81000,343.0,147.8,13.68,0,1,0,0,1,0,0
7410,1789999,4,36000,343.0,147.8,13.68,0,0,0,0,1,0,0
7411,2175000,4,50000,360.0,171.5,11.36,0,1,0,0,0,0,0
7412,1745000,3,10000,360.0,171.5,11.36,0,1,0,0,0,0,0
7413,1576000,3,70000,343.0,147.8,13.68,0,1,0,0,1,0,0
7414,1800000,3,20000,360.0,171.5,11.36,0,0,0,0,0,0,0
7415,2064000,3,24000,343.0,147.8,13.68,0,1,0,0,1,0,0
7416,1938000,3,35000,343.0,147.8,13.68,0,1,0,0,1,0,0
7417,1600000,3,35000,343.0,147.8,13.68,0,1,1,0,1,0,0
7418,1800000,3,20000,360.0,171.5,11.36,0,0,0,0,0,0,0
7419,1650000,3,20000,343.0,147.8,13.68,0,1,0,0,1,0,0
7420,1650000,3,20000,343.0,147.8,13.68,0,1,0,0,1,0,0
7421,1925000,2,43000,360.0,171.5,11.36,0,0,0,0,0,0,0
7422,1925000,2,43000,360.0,171.5,11.36,0,0,0,0,0,0,0
7423,1560000,1,20102,343.0,147.51,13.68,0,0,0,0,1,0,0
7424,1500000,1,40000,245.0,163.7,10.75,0,1,0,0,0,0,1
7425,2300000,1,1000,360.0,147.51,13.68,0,1,0,0,0,0,0
7426,1500000,1,40000,245.0,163.7,10.75,0,1,0,0,0,0,1
7427,1100000,3,25000,140.0,105.5,17.8,0,1,0,0,0,0,1
7428,1000000,3,4295,140.0,105.5,17.1,0,0,0,0,1,0,1
7429,1000000,3,5229,140.0,105.5,17.1,0,0,0,0,1,0,1
7430,1080000,3,12800,140.0,105.5,17.8,0,1,0,0,0,0,1
7431,1000000,3,4295,140.0,105.5,17.1,0,0,0,0,1,0,1
7432,1000000,3,5229,140.0,105.5,17.1,0,0,0,0,1,0,1
7433,1080000,3,12800,140.0,105.5,17.8,0,1,0,0,0,0,1
7434,540000,5,40000,250.0,108.495,22.0,0,1,0,0,1,0,0
7435,400000,5,60000,110.0,73.75,17.0,0,1,0,0,1,0,1
7436,579000,5,7949,110.0,73.75,17.0,0,0,0,0,1,0,1
7437,500000,5,35000,110.0,73.75,17.0,0,1,0,0,1,0,1
7438,400000,5,60000,110.0,73.75,17.0,0,1,0,0,1,0,1
7439,500000,4,80000,250.0,108.62,21.66,0,1,0,0,1,0,0
7440,700000,4,40906,250.0,108.62,21.66,0,0,0,0,1,0,0
7441,555000,4,52000,250.0,108.62,21.66,0,1,0,0,1,0,0
7442,560000,4,52000,250.0,108.62,21.66,0,1,0,0,1,0,0
7443,625000,4,34000,250.0,108.495,22.0,0,1,0,0,0,0,0
7444,550000,4,50000,250.0,108.62,21.66,0,1,0,0,1,0,0
7445,575000,4,40000,250.0,108.62,21.66,0,1,0,0,1,0,0
7446,625000,4,34000,250.0,108.495,22.0,0,1,0,0,0,0,0
7447,650000,4,18816,110.0,73.75,17.0,0,0,0,0,1,0,1
7448,550000,4,20000,110.0,73.75,17.0,0,1,0,0,1,0,1
7449,600000,4,29000,250.0,108.495,22.0,0,1,0,0,1,0,0
7450,600000,4,29000,250.0,108.495,22.0,0,1,0,0,1,0,0
7451,655000,4,50000,250.0,108.495,22.0,0,1,0,0,0,0,0
7452,650000,4,49060,250.0,108.495,22.0,0,1,0,0,1,0,0
7453,600000,3,40000,250.0,108.62,21.66,0,1,0,0,1,0,0
7454,560000,3,18000,250.0,108.62,21.66,0,1,0,0,1,0,0
7455,650000,3,82000,250.0,108.62,21.73,0,1,0,0,0,0,0
7456,480000,2,13000,95.0,75.0,19.44,0,1,0,0,1,0,1
7457,640000,2,10000,110.0,73.75,17.0,0,0,0,0,1,0,1
7458,800000,2,25000,250.0,108.62,21.66,0,1,0,0,1,0,0
7459,550000,2,30000,95.0,75.0,19.44,0,1,1,0,1,0,1
7460,500000,2,20000,95.0,75.0,19.44,0,1,0,0,1,0,1
7461,800000,1,25000,250.0,108.62,21.66,0,1,0,0,1,0,0
7462,225000,11,80000,147.09975,102.0,14.0,0,1,1,0,1,0,1
7463,225000,11,80000,147.09975,102.0,14.0,0,1,1,0,1,0,1
7464,400000,11,100000,245.16626000000002,105.0,15.0,0,1,0,0,1,0,0
7465,400000,11,100000,245.16626000000002,105.0,15.0,0,1,0,0,1,0,0
7466,550000,10,106000,320.0,138.1,16.96,0,1,1,0,0,0,0
7467,350000,10,120000,245.16626000000002,105.0,15.0,0,1,1,0,1,0,0
7468,425000,10,120000,320.0,138.1,19.33,0,1,1,0,1,0,0
7469,420000,9,110000,320.0,138.1,19.33,0,1,0,1,1,0,0
7470,950000,8,80000,320.0,138.1,19.33,0,1,1,0,1,0,0
7471,850000,8,84000,320.0,138.03,16.96,0,1,1,0,0,0,0
7472,1350000,5,97000,320.0,138.03,16.96,0,1,0,0,0,0,0
7473,1350000,5,97000,320.0,138.03,16.96,0,1,0,0,0,0,0
7474,585000,13,120000,353.0394,140.0,14.3,0,1,0,0,0,0,0
7475,700000,11,114000,250.0,160.0,14.3,0,1,0,0,1,0,1
7476,300000,11,120000,250.0,160.0,14.3,0,1,1,0,1,0,1
7477,900000,9,108000,350.0,175.0,17.42,0,0,0,0,0,0,0
7478,799000,9,61100,353.0394,140.0,14.3,0,0,0,0,0,0,0
7479,275000,11,80000,180.0,73.9,22.07,0,1,0,1,1,0,0
7480,250000,11,80000,180.0,73.9,22.07,0,1,0,1,1,0,0
7481,210000,11,44500,110.0,74.0,16.47,0,0,0,0,1,0,1
7482,388000,10,80000,180.0,73.9,22.07,0,1,1,0,1,0,0
7483,325000,10,134000,180.0,73.9,22.07,0,1,1,0,1,0,0
7484,300000,10,17000,110.0,73.9,16.47,0,1,0,0,1,0,1
7485,330000,10,120000,180.0,73.9,22.07,0,1,0,0,1,0,0
7486,270000,10,60000,110.0,73.9,16.47,0,1,1,0,1,0,1
7487,220000,10,222300,180.0,73.9,22.07,0,1,0,0,1,0,0
7488,254999,10,120000,180.0,73.9,22.07,0,1,0,1,1,0,0
7489,320000,10,77000,180.0,73.9,22.07,0,1,1,0,1,0,0
7490,450000,10,110000,110.0,73.9,16.47,0,1,0,0,1,0,1
7491,229999,9,70000,180.0,73.9,22.07,0,1,0,1,1,0,0
7492,300000,9,60300,180.0,73.9,22.07,0,1,0,0,1,0,0
7493,290000,9,80000,110.0,73.9,16.47,0,1,1,0,1,0,1
7494,400000,9,110000,250.0,103.6,19.7,0,1,1,0,1,0,0
7495,400000,9,95000,250.0,103.6,19.7,0,1,0,0,1,0,0
7496,350000,9,74000,180.0,73.9,22.07,0,1,1,0,1,0,0
7497,240000,9,200000,180.0,73.9,22.07,0,1,0,0,1,0,0
7498,310000,9,40000,110.0,73.9,16.47,0,1,0,0,1,0,1
7499,415000,9,80000,110.0,73.9,16.47,0,1,0,0,1,0,1
7500,350000,8,80000,180.0,73.9,22.07,0,1,0,1,1,0,0
7501,550000,8,38000,180.0,73.9,22.07,0,1,0,0,1,0,0
7502,350000,8,50000,110.0,73.9,16.47,0,1,0,1,1,0,1
7503,440000,8,75000,180.0,73.9,22.07,0,1,1,0,1,0,0
7504,350000,8,80000,180.0,73.9,22.07,0,1,0,0,1,0,0
7505,365000,8,70000,180.0,73.9,22.07,0,1,1,0,1,0,0
7506,350000,8,70000,230.0,88.5,20.14,0,1,1,0,1,0,0
7507,280000,8,90000,180.0,73.9,22.07,0,1,0,1,1,0,0
7508,350000,8,70000,180.0,73.9,22.07,0,1,1,0,1,0,0
7509,453000,8,54327,175.0,103.6,17.2,0,0,1,0,0,0,1
7510,389000,8,58245,110.0,73.9,16.47,0,0,0,0,1,0,1
7511,250000,8,120000,180.0,73.9,22.07,0,1,0,1,1,0,0
7512,280000,8,80000,180.0,73.9,22.07,0,1,1,0,1,0,0
7513,325000,8,120000,180.0,73.9,22.07,0,1,0,0,1,0,0
7514,360000,8,80000,180.0,73.9,22.07,0,1,0,0,1,0,0
7515,350000,7,60000,230.0,88.8,20.14,0,1,1,0,1,0,0
7516,425000,7,80000,250.0,103.6,15.11,0,1,1,0,1,0,0
